strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,503,6,Stability too high,40,105,60,20,40.0,105.0,60.0,20.0,40.0,105.0,60.0,20.0,40.0,105.0,60.0,20.0,0.0,0.0,0.0,0.0,0,0,,"379,380,381,382,338,339","Right,Left,Right,Left,Right,Right"
openrouter,504,4,Wealth too low,85,35,50,-5,85.0,35.0,50.0,-5.0,85.0,35.0,50.0,-5.0,85.0,35.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"273,274,133,134","Right,Left,Left,Left"
openrouter,505,5,Wealth too low,75,70,60,0,75.0,70.0,60.0,0.0,75.0,70.0,60.0,0.0,75.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"289,290,53,54,269","Right,Left,Right,Left,Left"
openrouter,506,8,Wealth too low,70,70,75,-5,70.0,70.0,75.0,-5.0,70.0,70.0,75.0,-5.0,70.0,70.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"37,38,53,54,343,344,61,62","Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,507,3,Wealth too low,60,90,45,0,60.0,90.0,45.0,0.0,60.0,90.0,45.0,0.0,60.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,143","Right,Right,Left"
openrouter,508,7,Stability too high,20,100,70,45,20.0,100.0,70.0,45.0,20.0,100.0,70.0,45.0,20.0,100.0,70.0,45.0,0.0,0.0,0.0,0.0,0,0,,"15,16,275,276,41,42,113","Right,Left,Left,Right,Right,Left,Right"
openrouter,509,5,Wealth too low,45,95,40,0,45.0,95.0,40.0,0.0,45.0,95.0,40.0,0.0,45.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"69,70,399,400,229","Right,Left,Left,Right,Right"
openrouter,510,4,Wealth too low,60,65,80,0,60.0,65.0,80.0,0.0,60.0,65.0,80.0,0.0,60.0,65.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372,133","Right,Right,Right,Left"
openrouter,511,3,Stability too high,30,115,75,-5,30.0,115.0,75.0,-5.0,30.0,115.0,75.0,-5.0,30.0,115.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"123,124,169","Right,Right,Right"
openrouter,512,10,Stability too high,45,100,65,-5,45.0,100.0,65.0,-5.0,45.0,100.0,65.0,-5.0,45.0,100.0,65.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"171,172,43,44,77,78,149,150,297,298","Right,Left,Left,Right,Left,Left,Right,Left,Left,Right"
openrouter,513,4,Stability too high,40,115,45,5,40.0,115.0,45.0,5.0,40.0,115.0,45.0,5.0,40.0,115.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"143,144,375,376","Left,Right,Right,Right"
openrouter,514,2,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"387,388","Right,Right"
openrouter,515,4,Stability too high,40,100,60,10,40.0,100.0,60.0,10.0,40.0,100.0,60.0,10.0,40.0,100.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"47,48,19,20","Right,Right,Left,Right"
openrouter,516,5,Wealth too low,70,60,85,0,70.0,60.0,85.0,0.0,70.0,60.0,85.0,0.0,70.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"53,54,173,174,379","Right,Left,Left,Right,Left"
openrouter,517,9,Stability too high,70,105,65,10,70.0,105.0,65.0,10.0,70.0,105.0,65.0,10.0,70.0,105.0,65.0,10.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,189,190,119,120,279,280","Left,Left,Left,Left,Left,Left,Left,Right,Left"
openrouter,518,8,Wealth too low,65,65,90,-10,65.0,65.0,90.0,-10.0,65.0,65.0,90.0,-10.0,65.0,65.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"91,92,101,102,29,30,353,354","Left,Right,Right,Left,Left,Left,Left,Left"
openrouter,519,9,Stability too high,45,100,80,0,45.0,100.0,80.0,0.0,45.0,100.0,80.0,0.0,45.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"211,212,165,166,207,208,45,46,279","Right,Left,Left,Right,Left,Left,Left,Left,Right"
openrouter,520,11,Wealth too low,65,65,85,0,65.0,65.0,85.0,0.0,65.0,65.0,85.0,0.0,65.0,65.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"313,314,315,93,94,383,384,201,202,203,204","Right,Left,Left,Right,Right,Left,Left,Right,Left,Right,Left"
openrouter,521,6,Wealth too low,65,80,65,-10,65.0,80.0,65.0,-10.0,65.0,80.0,65.0,-10.0,65.0,80.0,65.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"189,190,273,274,159,160","Left,Left,Right,Left,Left,Right"
openrouter,522,3,Stability too high,45,110,30,30,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"157,158,89","Right,Right,Left"
openrouter,523,4,Wealth too low,55,75,55,-5,55.0,75.0,55.0,-5.0,55.0,75.0,55.0,-5.0,55.0,75.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"53,54,399,400","Right,Left,Right,Left"
openrouter,524,6,Stability too high,60,115,35,25,60.0,115.0,35.0,25.0,60.0,115.0,35.0,25.0,60.0,115.0,35.0,25.0,0.0,0.0,0.0,0.0,0,0,,"185,186,304,305,306,307","Right,Left,Left,Left,Left,Left"
openrouter,525,10,Stability too high,60,105,70,0,60.0,105.0,70.0,0.0,60.0,105.0,70.0,0.0,60.0,105.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"113,114,179,180,131,132,368,369,297,298","Right,Left,Right,Left,Left,Left,Right,Left,Left,Right"
openrouter,526,4,Stability too high,45,115,45,0,45.0,115.0,45.0,0.0,45.0,115.0,45.0,0.0,45.0,115.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"177,178,3,4","Right,Left,Right,Right"
openrouter,527,8,Stability too high,65,120,80,0,65.0,120.0,80.0,0.0,65.0,120.0,80.0,0.0,65.0,120.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"379,380,245,246,117,118,287,288","Right,Left,Left,Left,Left,Left,Right,Right"
openrouter,528,6,Wealth too low,70,65,85,0,70.0,65.0,85.0,0.0,70.0,65.0,85.0,0.0,70.0,65.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"265,266,177,178,257,258","Left,Left,Right,Left,Right,Left"
openrouter,529,6,Stability too high,45,100,65,15,45.0,100.0,65.0,15.0,45.0,100.0,65.0,15.0,45.0,100.0,65.0,15.0,0.0,0.0,0.0,0.0,0,0,,"269,270,221,222,11,12","Right,Right,Left,Left,Left,Right"
openrouter,530,5,Power too high,65,55,100,0,65.0,55.0,100.0,0.0,65.0,55.0,100.0,0.0,65.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"109,110,301,302,303","Right,Left,Left,Right,Left"
openrouter,531,8,Wealth too low,50,90,75,-10,50.0,90.0,75.0,-10.0,50.0,90.0,75.0,-10.0,50.0,90.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"209,210,25,26,207,208,377,378","Left,Left,Left,Left,Left,Left,Right,Right"
openrouter,532,6,Stability too high,55,105,30,30,55.0,105.0,30.0,30.0,55.0,105.0,30.0,30.0,55.0,105.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"77,78,263,264,289,290","Right,Left,Left,Left,Left,Right"
openrouter,533,5,Stability too high,85,100,40,15,85.0,100.0,40.0,15.0,85.0,100.0,40.0,15.0,85.0,100.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307,271","Right,Left,Left,Right,Left"
openrouter,534,5,Power too high,65,40,100,35,65.0,40.0,100.0,35.0,65.0,40.0,100.0,35.0,65.0,40.0,100.0,35.0,0.0,0.0,0.0,0.0,0,0,,"393,394,75,76,127","Left,Right,Left,Left,Left"
openrouter,535,7,Stability too high,60,100,40,10,60.0,100.0,40.0,10.0,60.0,100.0,40.0,10.0,60.0,100.0,40.0,10.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,277,278,189,190","Right,Left,Right,Left,Right,Left,Left"
openrouter,536,5,Wealth too low,50,80,60,0,50.0,80.0,60.0,0.0,50.0,80.0,60.0,0.0,50.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"29,30,291,292,109","Left,Right,Right,Left,Right"
openrouter,537,10,Wealth too low,50,80,70,0,50.0,80.0,70.0,0.0,50.0,80.0,70.0,0.0,50.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"377,378,69,70,155,156,171,172,391,392","Right,Right,Left,Left,Left,Right,Left,Left,Left,Right"
openrouter,538,8,Stability too high,50,105,70,45,50.0,105.0,70.0,45.0,50.0,105.0,70.0,45.0,50.0,105.0,70.0,45.0,0.0,0.0,0.0,0.0,0,0,,"103,104,283,284,129,130,201,202","Right,Right,Left,Left,Left,Right,Left,Right"
openrouter,539,7,Wealth too low,70,40,80,0,70.0,40.0,80.0,0.0,70.0,40.0,80.0,0.0,70.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"7,326,327,151,152,351,352","Right,Left,Right,Left,Left,Left,Left"
openrouter,540,3,Wealth too low,50,80,55,-10,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"323,324,325","Right,Left,Right"
openrouter,541,7,Wealth too low,80,55,75,-15,80.0,55.0,75.0,-15.0,80.0,55.0,75.0,-15.0,80.0,55.0,75.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"87,88,137,138,310,311,312","Left,Left,Left,Left,Right,Left,Right"
openrouter,542,4,Stability too high,25,120,35,35,25.0,120.0,35.0,35.0,25.0,120.0,35.0,35.0,25.0,120.0,35.0,35.0,0.0,0.0,0.0,0.0,0,0,,"163,164,107,108","Right,Left,Right,Right"
openrouter,543,5,Wealth too low,70,60,70,0,70.0,60.0,70.0,0.0,70.0,60.0,70.0,0.0,70.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"326,327,259,260,159","Right,Right,Left,Left,Left"
openrouter,544,13,Wealth too low,70,90,50,0,70.0,90.0,50.0,0.0,70.0,90.0,50.0,0.0,70.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"338,339,199,200,43,44,343,344,105,106,340,341,342","Right,Right,Left,Left,Left,Right,Left,Left,Right,Right,Left,Right,Left"
openrouter,545,11,Stability too high,75,105,70,40,75.0,105.0,70.0,40.0,75.0,105.0,70.0,40.0,75.0,105.0,70.0,40.0,0.0,0.0,0.0,0.0,0,0,,"119,120,95,96,127,128,273,274,245,246,281","Left,Left,Right,Left,Left,Right,Left,Left,Left,Left,Right"
openrouter,546,3,Wealth too low,30,85,85,-5,30.0,85.0,85.0,-5.0,30.0,85.0,85.0,-5.0,30.0,85.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"127,128,291","Right,Right,Right"
openrouter,547,3,Stability too high,20,120,50,35,20.0,120.0,50.0,35.0,20.0,120.0,50.0,35.0,20.0,120.0,50.0,35.0,0.0,0.0,0.0,0.0,0,0,,"157,158,281","Right,Right,Right"
openrouter,548,6,Wealth too low,65,90,80,-5,65.0,90.0,80.0,-5.0,65.0,90.0,80.0,-5.0,65.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"157,158,139,140,370,371","Right,Right,Left,Left,Right,Right"
openrouter,549,11,Piety too high,100,70,70,5,100.0,70.0,70.0,5.0,100.0,70.0,70.0,5.0,100.0,70.0,70.0,5.0,0.0,0.0,0.0,0.0,0,0,,"125,126,115,116,31,32,340,341,342,187,188","Left,Left,Right,Left,Left,Left,Right,Right,Left,Left,Left"
openrouter,550,7,Stability too high,55,110,85,-15,55.0,110.0,85.0,-15.0,55.0,110.0,85.0,-15.0,55.0,110.0,85.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"239,240,21,22,203,204,169","Right,Left,Left,Right,Left,Left,Right"
openrouter,551,6,Stability too high,45,105,60,-10,45.0,105.0,60.0,-10.0,45.0,105.0,60.0,-10.0,45.0,105.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"287,288,215,216,297,298","Right,Left,Right,Left,Left,Right"
openrouter,552,8,Wealth too low,75,60,80,0,75.0,60.0,80.0,0.0,75.0,60.0,80.0,0.0,75.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"17,18,330,331,332,181,182,21","Right,Left,Left,Right,Left,Right,Left,Right"
openrouter,553,10,Wealth too low,60,75,90,-10,60.0,75.0,90.0,-10.0,60.0,75.0,90.0,-10.0,60.0,75.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"69,70,281,282,308,309,117,118,319,320","Right,Left,Right,Left,Left,Left,Right,Left,Right,Left"
openrouter,554,7,Stability too high,35,110,55,20,35.0,110.0,55.0,20.0,35.0,110.0,55.0,20.0,35.0,110.0,55.0,20.0,0.0,0.0,0.0,0.0,0,0,,"79,80,381,382,269,270,171","Right,Right,Left,Left,Left,Right,Right"
openrouter,555,10,Wealth too low,55,85,45,0,55.0,85.0,45.0,0.0,55.0,85.0,45.0,0.0,55.0,85.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,179,180,85,86,359,360,361","Right,Left,Right,Left,Right,Left,Right,Left,Left,Right"
openrouter,556,4,Power too high,75,60,100,0,75.0,60.0,100.0,0.0,75.0,60.0,100.0,0.0,75.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"123,124,219,220","Right,Right,Left,Left"
openrouter,557,12,Wealth too low,75,70,65,0,75.0,70.0,65.0,0.0,75.0,70.0,65.0,0.0,75.0,70.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"261,262,7,149,150,9,10,57,58,259,260,25","Right,Left,Right,Right,Left,Left,Right,Left,Left,Left,Left,Left"
openrouter,558,4,Wealth too low,80,60,60,0,80.0,60.0,60.0,0.0,80.0,60.0,60.0,0.0,80.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"199,200,319,320","Right,Left,Left,Left"
openrouter,559,4,Power too high,45,60,105,-5,45.0,60.0,105.0,-5.0,45.0,60.0,105.0,-5.0,45.0,60.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"237,238,393,394","Right,Left,Left,Right"
openrouter,560,6,Power too high,65,60,105,-5,65.0,60.0,105.0,-5.0,65.0,60.0,105.0,-5.0,65.0,60.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"59,60,111,112,127,128","Left,Left,Right,Left,Right,Right"
openrouter,561,9,Wealth too low,75,80,55,-10,75.0,80.0,55.0,-10.0,75.0,80.0,55.0,-10.0,75.0,80.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"51,52,261,262,197,198,35,36,229","Right,Left,Right,Left,Left,Left,Right,Right,Right"
openrouter,562,6,Power too high,65,55,100,0,65.0,55.0,100.0,0.0,65.0,55.0,100.0,0.0,65.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"25,26,167,168,373,374","Left,Left,Right,Left,Left,Right"
openrouter,563,4,Power too high,65,25,100,20,65.0,25.0,100.0,20.0,65.0,25.0,100.0,20.0,65.0,25.0,100.0,20.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,253","Left,Left,Left,Left"
openrouter,564,5,Wealth too low,35,80,60,0,35.0,80.0,60.0,0.0,35.0,80.0,60.0,0.0,35.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"399,400,141,142,239","Right,Left,Right,Left,Right"
openrouter,565,6,Power too high,50,70,110,-10,50.0,70.0,110.0,-10.0,50.0,70.0,110.0,-10.0,50.0,70.0,110.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"199,200,101,102,393,394","Right,Left,Right,Left,Left,Right"
openrouter,566,5,Wealth too low,30,85,70,-5,30.0,85.0,70.0,-5.0,30.0,85.0,70.0,-5.0,30.0,85.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"31,32,295,296,297","Right,Left,Left,Left,Right"
openrouter,567,10,Power too high,75,65,105,5,75.0,65.0,105.0,5.0,75.0,65.0,105.0,5.0,75.0,65.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"133,134,153,154,135,136,193,194,61,62","Right,Left,Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,568,15,Power too high,95,45,105,10,95.0,45.0,105.0,10.0,95.0,45.0,105.0,10.0,95.0,45.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"19,20,243,244,197,198,9,10,41,42,189,190,379,380,283","Left,Left,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,Left,Left,Left"
openrouter,569,4,Stability too high,60,100,15,50,60.0,100.0,15.0,50.0,60.0,100.0,15.0,50.0,60.0,100.0,15.0,50.0,0.0,0.0,0.0,0.0,0,0,,"97,98,119,120","Left,Left,Left,Left"
openrouter,570,11,Power too high,95,55,105,5,95.0,55.0,105.0,5.0,95.0,55.0,105.0,5.0,95.0,55.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"219,220,221,222,19,20,263,264,283,284,335","Right,Left,Left,Left,Left,Right,Left,Left,Left,Left,Left"
openrouter,571,3,Power too high,60,65,105,10,60.0,65.0,105.0,10.0,60.0,65.0,105.0,10.0,60.0,65.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"193,194,211","Left,Left,Right"
openrouter,572,8,Wealth too low,75,75,45,0,75.0,75.0,45.0,0.0,75.0,75.0,45.0,0.0,75.0,75.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"185,186,273,274,189,190,326,327","Right,Left,Left,Left,Left,Left,Right,Right"
openrouter,573,4,Stability too high,25,110,60,-10,25.0,110.0,60.0,-10.0,25.0,110.0,60.0,-10.0,25.0,110.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"229,230,269,270","Right,Right,Left,Right"
openrouter,574,7,Stability too high,55,110,20,70,55.0,110.0,20.0,70.0,55.0,110.0,20.0,70.0,55.0,110.0,20.0,70.0,0.0,0.0,0.0,0.0,0,0,,"119,120,225,226,383,384,263","Left,Left,Left,Left,Right,Right,Left"
openrouter,575,3,Stability too high,5,100,40,45,5.0,100.0,40.0,45.0,5.0,100.0,40.0,45.0,5.0,100.0,40.0,45.0,0.0,0.0,0.0,0.0,0,0,,"79,80,95","Right,Right,Right"
openrouter,576,4,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,205","Right,Left,Right,Right"
openrouter,577,5,Stability too high,50,105,50,35,50.0,105.0,50.0,35.0,50.0,105.0,50.0,35.0,50.0,105.0,50.0,35.0,0.0,0.0,0.0,0.0,0,0,,"203,204,338,339,245","Right,Left,Right,Right,Left"
openrouter,578,8,Wealth too low,60,70,70,0,60.0,70.0,70.0,0.0,60.0,70.0,70.0,0.0,60.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"285,286,19,20,328,329,199,200","Right,Left,Left,Left,Left,Right,Right,Left"
openrouter,579,5,Wealth too low,35,85,55,0,35.0,85.0,55.0,0.0,35.0,85.0,55.0,0.0,35.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"95,96,319,320,387","Right,Left,Right,Left,Right"
openrouter,580,3,Wealth too low,50,80,55,-10,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"323,324,325","Right,Left,Right"
openrouter,581,11,Stability too high,55,100,95,-10,55.0,100.0,95.0,-10.0,55.0,100.0,95.0,-10.0,55.0,100.0,95.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"391,392,49,50,185,186,151,152,35,36,291","Right,Right,Left,Left,Right,Left,Left,Left,Left,Left,Right"
openrouter,582,6,Stability too high,30,100,55,10,30.0,100.0,55.0,10.0,30.0,100.0,55.0,10.0,30.0,100.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"191,192,257,258,37,38","Right,Right,Left,Left,Left,Left"
openrouter,583,5,Stability too high,30,105,65,45,30.0,105.0,65.0,45.0,30.0,105.0,65.0,45.0,30.0,105.0,65.0,45.0,0.0,0.0,0.0,0.0,0,0,,"21,22,17,18,97","Right,Right,Left,Left,Left"
openrouter,584,5,Wealth too low,65,70,80,0,65.0,70.0,80.0,0.0,65.0,70.0,80.0,0.0,65.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"219,220,205,206,373","Right,Left,Right,Left,Left"
openrouter,585,7,Wealth too low,90,80,75,-15,90.0,80.0,75.0,-15.0,90.0,80.0,75.0,-15.0,90.0,80.0,75.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307,310,311,312","Right,Left,Left,Right,Left,Left,Right"
openrouter,586,3,Wealth too low,50,80,55,-10,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,50.0,80.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"323,324,325","Right,Left,Right"
openrouter,587,3,Stability too high,10,105,40,20,10.0,105.0,40.0,20.0,10.0,105.0,40.0,20.0,10.0,105.0,40.0,20.0,0.0,0.0,0.0,0.0,0,0,,"377,378,319","Right,Right,Right"
openrouter,588,9,Stability too high,30,105,40,35,30.0,105.0,40.0,35.0,30.0,105.0,40.0,35.0,30.0,105.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"89,90,223,224,333,334,247,248,121","Left,Left,Left,Right,Right,Left,Left,Left,Right"
openrouter,589,4,Power too high,55,45,100,10,55.0,45.0,100.0,10.0,55.0,45.0,100.0,10.0,55.0,45.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"121,122,25,26","Right,Left,Left,Left"
openrouter,590,5,Stability too high,35,100,50,10,35.0,100.0,50.0,10.0,35.0,100.0,50.0,10.0,35.0,100.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"267,268,365,366,367","Right,Left,Left,Right,Right"
openrouter,591,4,Wealth too low,65,85,55,0,65.0,85.0,55.0,0.0,65.0,85.0,55.0,0.0,65.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"277,278,231,232","Right,Left,Right,Left"
openrouter,592,3,Wealth too low,50,85,55,-5,50.0,85.0,55.0,-5.0,50.0,85.0,55.0,-5.0,50.0,85.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"99,100,157","Right,Left,Right"
openrouter,593,8,Wealth too low,45,85,70,-5,45.0,85.0,70.0,-5.0,45.0,85.0,70.0,-5.0,45.0,85.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"207,208,313,314,315,59,60,267","Left,Left,Right,Left,Left,Left,Left,Right"
openrouter,594,4,Power too high,45,70,105,20,45.0,70.0,105.0,20.0,45.0,70.0,105.0,20.0,45.0,70.0,105.0,20.0,0.0,0.0,0.0,0.0,0,0,,"159,160,127,128","Right,Right,Left,Right"
openrouter,595,7,Wealth too low,70,75,70,0,70.0,75.0,70.0,0.0,70.0,75.0,70.0,0.0,70.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"265,266,189,190,295,296,123","Left,Left,Left,Left,Left,Left,Right"
openrouter,596,6,Stability too high,25,115,80,-5,25.0,115.0,80.0,-5.0,25.0,115.0,80.0,-5.0,25.0,115.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"219,220,169,170,321,322","Right,Left,Right,Left,Right,Right"
openrouter,597,6,Wealth too low,40,90,70,0,40.0,90.0,70.0,0.0,40.0,90.0,70.0,0.0,40.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"187,188,261,262,211,212","Left,Right,Right,Left,Right,Left"
openrouter,598,6,Power too high,60,75,105,5,60.0,75.0,105.0,5.0,60.0,75.0,105.0,5.0,60.0,75.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"159,160,129,130,249,250","Right,Right,Left,Right,Left,Left"
openrouter,599,8,Wealth too low,75,75,50,0,75.0,75.0,50.0,0.0,75.0,75.0,50.0,0.0,75.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"189,190,83,84,41,42,181,182","Left,Left,Right,Left,Right,Left,Left,Left"
openrouter,600,6,Stability too high,45,120,50,10,45.0,120.0,50.0,10.0,45.0,120.0,50.0,10.0,45.0,120.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"279,280,293,294,387,388","Right,Left,Left,Left,Right,Right"
openrouter,601,3,Stability too high,50,100,50,5,50.0,100.0,50.0,5.0,50.0,100.0,50.0,5.0,50.0,100.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"143,144,299","Left,Right,Right"
openrouter,602,6,Power too high,60,70,100,0,60.0,70.0,100.0,0.0,60.0,70.0,100.0,0.0,60.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303,69,70,265","Left,Right,Left,Right,Left,Left"
openrouter,603,6,Wealth too low,60,65,65,0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"189,190,89,90,41,42","Left,Left,Right,Left,Right,Left"
openrouter,604,6,Power too high,60,40,110,60,60.0,40.0,110.0,60.0,60.0,40.0,110.0,60.0,60.0,40.0,110.0,60.0,0.0,0.0,0.0,0.0,0,0,,"241,242,275,276,249,250","Left,Left,Left,Right,Left,Left"
openrouter,605,5,Power too high,65,25,110,30,65.0,25.0,110.0,30.0,65.0,25.0,110.0,30.0,65.0,25.0,110.0,30.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,125,126","Left,Left,Left,Left,Left"
openrouter,606,3,Wealth too low,70,65,50,0,70.0,65.0,50.0,0.0,70.0,65.0,50.0,0.0,70.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"299,300,308","Right,Left,Left"
openrouter,607,7,Stability too high,40,115,60,35,40.0,115.0,60.0,35.0,40.0,115.0,60.0,35.0,40.0,115.0,60.0,35.0,0.0,0.0,0.0,0.0,0,0,,"281,282,343,344,269,270,65","Right,Left,Left,Right,Left,Right,Left"
openrouter,608,5,Power too high,75,45,105,20,75.0,45.0,105.0,20.0,75.0,45.0,105.0,20.0,75.0,45.0,105.0,20.0,0.0,0.0,0.0,0.0,0,0,,"259,260,145,146,283","Right,Left,Left,Left,Left"
openrouter,609,6,Stability too high,60,100,55,30,60.0,100.0,55.0,30.0,60.0,100.0,55.0,30.0,60.0,100.0,55.0,30.0,0.0,0.0,0.0,0.0,0,0,,"27,28,73,74,189,190","Left,Right,Left,Right,Left,Left"
openrouter,610,9,Wealth too low,80,30,90,0,80.0,30.0,90.0,0.0,80.0,30.0,90.0,0.0,80.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"149,150,181,182,131,132,213,214,353","Right,Left,Right,Left,Left,Left,Left,Left,Left"
openrouter,611,6,Stability too high,65,110,45,15,65.0,110.0,45.0,15.0,65.0,110.0,45.0,15.0,65.0,110.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"271,272,185,186,297,298","Left,Left,Right,Right,Left,Right"
