strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,494,5,Stability too high,20,105,30,5,20.0,105.0,30.0,5.0,20.0,105.0,30.0,5.0,20.0,105.0,30.0,5.0,0.0,0.0,0.0,0.0,0,0,,"135,136,330,331,332","Left,Left,Right,Right,Right"
openrouter,495,4,Power too high,45,50,105,15,45.0,50.0,105.0,15.0,45.0,50.0,105.0,15.0,45.0,50.0,105.0,15.0,0.0,0.0,0.0,0.0,0,0,,"211,212,249,250","Left,Left,Right,Left"
openrouter,496,6,Stability too high,45,110,30,30,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"227,228,381,382,165,166","Right,Left,Left,Left,Right,Right"
openrouter,497,6,Wealth too low,45,95,55,-15,45.0,95.0,55.0,-15.0,45.0,95.0,55.0,-15.0,45.0,95.0,55.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,73,74,139","Left,Left,Right,Left,Left,Right"
openrouter,498,3,Stability too high,55,100,15,50,55.0,100.0,15.0,50.0,55.0,100.0,15.0,50.0,55.0,100.0,15.0,50.0,0.0,0.0,0.0,0.0,0,0,,"89,90,368","Left,Left,Right"
openrouter,499,6,Power too high,80,45,110,5,80.0,45.0,110.0,5.0,80.0,45.0,110.0,5.0,80.0,45.0,110.0,5.0,0.0,0.0,0.0,0.0,0,0,,"71,72,43,44,117,118","Right,Left,Left,Left,Left,Left"
openrouter,500,8,Piety too high,110,20,55,10,110.0,20.0,55.0,10.0,110.0,20.0,55.0,10.0,110.0,20.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"313,314,315,183,184,149,150,273","Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,501,8,Stability too high,50,100,75,10,50.0,100.0,75.0,10.0,50.0,100.0,75.0,10.0,50.0,100.0,75.0,10.0,0.0,0.0,0.0,0.0,0,0,,"81,82,185,186,397,398,123,124","Left,Right,Right,Left,Right,Left,Left,Right"
openrouter,502,4,Piety too high,110,15,55,45,110.0,15.0,55.0,45.0,110.0,15.0,55.0,45.0,110.0,15.0,55.0,45.0,0.0,0.0,0.0,0.0,0,0,,"11,12,251,252","Left,Left,Left,Left"
openrouter,503,7,Piety too high,105,0,85,25,105.0,0.0,85.0,25.0,105.0,0.0,85.0,25.0,105.0,0.0,85.0,25.0,0.0,0.0,0.0,0.0,0,0,,"197,198,173,174,175,176,95","Right,Left,Left,Left,Left,Left,Left"
openrouter,504,3,Piety too high,105,20,50,40,105.0,20.0,50.0,40.0,105.0,20.0,50.0,40.0,105.0,20.0,50.0,40.0,0.0,0.0,0.0,0.0,0,0,,"91,92,348","Left,Left,Left"
openrouter,505,6,Wealth too low,45,65,90,0,45.0,65.0,90.0,0.0,45.0,65.0,90.0,0.0,45.0,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"295,296,69,70,193,194","Left,Left,Right,Left,Left,Right"
openrouter,506,6,Wealth too low,60,80,85,0,60.0,80.0,85.0,0.0,60.0,80.0,85.0,0.0,60.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"217,218,37,38,193,194","Right,Left,Left,Left,Left,Left"
openrouter,507,6,Power too high,55,15,105,35,55.0,15.0,105.0,35.0,55.0,15.0,105.0,35.0,55.0,15.0,105.0,35.0,0.0,0.0,0.0,0.0,0,0,,"67,68,115,116,7,117","Left,Left,Left,Left,Left,Right"
openrouter,508,8,Power too high,90,30,100,10,90.0,30.0,100.0,10.0,90.0,30.0,100.0,10.0,90.0,30.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"221,222,77,78,187,188,395,396","Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,509,10,Power too high,95,50,100,-5,95.0,50.0,100.0,-5.0,95.0,50.0,100.0,-5.0,95.0,50.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"117,118,377,378,387,388,15,16,61,62","Left,Left,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,510,2,Stability too high,35,105,45,15,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"71,72","Right,Right"
openrouter,511,6,Piety too high,100,75,40,30,100.0,75.0,40.0,30.0,100.0,75.0,40.0,30.0,100.0,75.0,40.0,30.0,0.0,0.0,0.0,0.0,0,0,,"65,66,47,48,91,92","Left,Right,Left,Right,Left,Left"
openrouter,512,6,Power too high,60,60,105,0,60.0,60.0,105.0,0.0,60.0,60.0,105.0,0.0,60.0,60.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"31,32,21,22,362,363","Right,Left,Left,Right,Left,Left"
openrouter,513,9,Stability too high,70,100,20,25,70.0,100.0,20.0,25.0,70.0,100.0,20.0,25.0,70.0,100.0,20.0,25.0,0.0,0.0,0.0,0.0,0,0,,"31,32,247,248,97,98,181,182,229","Left,Left,Left,Left,Left,Left,Left,Left,Right"
openrouter,514,12,Stability too high,30,110,65,15,30.0,110.0,65.0,15.0,30.0,110.0,65.0,15.0,30.0,110.0,65.0,15.0,0.0,0.0,0.0,0.0,0,0,,"249,250,295,296,281,282,63,64,189,190,179,180","Right,Left,Left,Left,Right,Left,Left,Left,Left,Left,Right,Right"
openrouter,515,4,Piety too high,100,0,50,50,100.0,0.0,50.0,50.0,100.0,0.0,50.0,50.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,,"63,64,141,142","Left,Left,Left,Left"
openrouter,516,6,Stability too high,10,105,80,0,10.0,105.0,80.0,0.0,10.0,105.0,80.0,0.0,10.0,105.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"125,126,53,54,51,52","Left,Right,Right,Right,Left,Right"
openrouter,517,5,Wealth too low,50,70,60,-5,50.0,70.0,60.0,-5.0,50.0,70.0,60.0,-5.0,50.0,70.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"227,228,155,156,351","Right,Left,Right,Left,Left"
openrouter,518,5,Stability too high,30,100,65,-5,30.0,100.0,65.0,-5.0,30.0,100.0,65.0,-5.0,30.0,100.0,65.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"237,238,169,170,359","Right,Left,Right,Left,Right"
openrouter,519,5,Wealth too low,50,90,80,-5,50.0,90.0,80.0,-5.0,50.0,90.0,80.0,-5.0,50.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"145,146,267,268,5","Right,Left,Right,Left,Left"
openrouter,520,5,Stability too high,30,115,30,30,30.0,115.0,30.0,30.0,30.0,115.0,30.0,30.0,30.0,115.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"261,262,65,66,233","Right,Left,Left,Right,Right"
openrouter,521,6,Wealth too low,95,40,60,-5,95.0,40.0,60.0,-5.0,95.0,40.0,60.0,-5.0,95.0,40.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"149,150,151,152,319,320","Right,Left,Left,Left,Left,Left"
openrouter,522,8,Power too high,65,65,110,-5,65.0,65.0,110.0,-5.0,65.0,65.0,110.0,-5.0,65.0,65.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"107,108,209,210,105,106,316,317","Left,Right,Left,Left,Right,Left,Left,Left"
openrouter,523,3,Stability too high,25,125,40,-5,25.0,125.0,40.0,-5.0,25.0,125.0,40.0,-5.0,25.0,125.0,40.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"215,216,267","Right,Right,Right"
openrouter,524,3,Power too high,35,75,100,10,35.0,75.0,100.0,10.0,35.0,75.0,100.0,10.0,35.0,75.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"59,60,145","Right,Left,Right"
openrouter,525,3,Power too high,60,20,110,0,60.0,20.0,110.0,0.0,60.0,20.0,110.0,0.0,60.0,20.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372","Left,Left,Left"
openrouter,526,3,Stability too high,25,120,40,25,25.0,120.0,40.0,25.0,25.0,120.0,40.0,25.0,25.0,120.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"129,130,389","Right,Right,Right"
openrouter,527,5,Stability too high,35,115,40,10,35.0,115.0,40.0,10.0,35.0,115.0,40.0,10.0,35.0,115.0,40.0,10.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,107,108","Left,Left,Right,Right,Right"
openrouter,528,5,Wealth too low,35,95,95,-5,35.0,95.0,95.0,-5.0,35.0,95.0,95.0,-5.0,35.0,95.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"71,72,379,380,199","Right,Left,Left,Right,Right"
openrouter,529,4,Stability too high,30,100,45,10,30.0,100.0,45.0,10.0,30.0,100.0,45.0,10.0,30.0,100.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"141,142,277,278","Right,Left,Right,Right"
openrouter,530,2,Stability too high,35,105,35,45,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"165,166","Right,Right"
openrouter,531,4,Piety too low,0,115,35,-10,0.0,115.0,35.0,-10.0,0.0,115.0,35.0,-10.0,0.0,115.0,35.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"326,327,330,331","Right,Right,Right,Right"
openrouter,532,6,Wealth too low,70,75,60,-15,70.0,75.0,60.0,-15.0,70.0,75.0,60.0,-15.0,70.0,75.0,60.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"265,266,348,349,350,291","Left,Left,Left,Left,Right,Right"
openrouter,533,4,Stability too high,50,105,45,15,50.0,105.0,45.0,15.0,50.0,105.0,45.0,15.0,50.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"177,178,279,280","Right,Left,Right,Left"
openrouter,534,9,Piety too high,105,20,50,45,105.0,20.0,50.0,45.0,105.0,20.0,50.0,45.0,105.0,20.0,50.0,45.0,0.0,0.0,0.0,0.0,0,0,,"233,234,69,70,185,186,83,84,53","Right,Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,535,10,Stability too high,65,100,60,-25,65.0,100.0,60.0,-25.0,65.0,100.0,60.0,-25.0,65.0,100.0,60.0,-25.0,0.0,0.0,0.0,0.0,0,0,,"199,200,385,386,67,68,19,20,291,292","Right,Left,Left,Left,Left,Left,Left,Left,Right,Right"
openrouter,536,3,Stability too high,15,100,75,5,15.0,100.0,75.0,5.0,15.0,100.0,75.0,5.0,15.0,100.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"308,309,249","Right,Right,Right"
openrouter,537,3,Piety too high,100,10,55,40,100.0,10.0,55.0,40.0,100.0,10.0,55.0,40.0,100.0,10.0,55.0,40.0,0.0,0.0,0.0,0.0,0,0,,"133,134,147","Left,Left,Left"
openrouter,538,6,Stability too low,90,-10,60,30,90.0,-10.0,60.0,30.0,90.0,-10.0,60.0,30.0,90.0,-10.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"207,208,1,2,365,366","Left,Left,Left,Left,Left,Left"
openrouter,539,4,Stability too low,75,0,65,30,75.0,0.0,65.0,30.0,75.0,0.0,65.0,30.0,75.0,0.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"313,314,315,351","Left,Left,Left,Left"
openrouter,540,9,Wealth too low,60,65,95,-10,60.0,65.0,95.0,-10.0,60.0,65.0,95.0,-10.0,60.0,65.0,95.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"211,212,313,314,315,397,398,25,26","Left,Left,Right,Left,Right,Left,Left,Left,Left"
openrouter,541,4,Piety too high,105,0,65,30,105.0,0.0,65.0,30.0,105.0,0.0,65.0,30.0,105.0,0.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,53","Left,Left,Left,Left"
openrouter,542,5,Stability too high,20,100,85,-5,20.0,100.0,85.0,-5.0,20.0,100.0,85.0,-5.0,20.0,100.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"141,142,391,392,203","Right,Left,Right,Right,Right"
openrouter,543,12,Piety too high,105,30,50,5,105.0,30.0,50.0,5.0,105.0,30.0,50.0,5.0,105.0,30.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"189,190,285,286,67,68,141,142,373,374,109,110","Left,Left,Left,Right,Left,Left,Right,Left,Left,Left,Left,Left"
openrouter,544,4,Stability too high,10,100,70,20,10.0,100.0,70.0,20.0,10.0,100.0,70.0,20.0,10.0,100.0,70.0,20.0,0.0,0.0,0.0,0.0,0,0,,"21,22,51,52","Right,Right,Left,Right"
openrouter,545,2,Stability too high,35,105,50,-5,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"235,236","Right,Right"
openrouter,546,9,Piety too high,100,45,60,40,100.0,45.0,60.0,40.0,100.0,45.0,60.0,40.0,100.0,45.0,60.0,40.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347,89,90,147,148,243,244","Left,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,547,8,Power too high,75,50,105,15,75.0,50.0,105.0,15.0,75.0,50.0,105.0,15.0,75.0,50.0,105.0,15.0,0.0,0.0,0.0,0.0,0,0,,"193,194,47,48,203,204,241,242","Left,Left,Left,Right,Right,Left,Left,Left"
openrouter,548,8,Power too high,85,25,110,5,85.0,25.0,110.0,5.0,85.0,25.0,110.0,5.0,85.0,25.0,110.0,5.0,0.0,0.0,0.0,0.0,0,0,,"75,76,107,108,351,352,117,118","Left,Left,Right,Left,Left,Left,Left,Left"
openrouter,549,4,Stability too high,10,110,50,45,10.0,110.0,50.0,45.0,10.0,110.0,50.0,45.0,10.0,110.0,50.0,45.0,0.0,0.0,0.0,0.0,0,0,,"281,282,217,218","Right,Left,Right,Right"
openrouter,550,4,Wealth too low,65,75,60,0,65.0,75.0,60.0,0.0,65.0,75.0,60.0,0.0,65.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"135,136,277,278","Right,Left,Right,Left"
openrouter,551,5,Stability too high,20,110,75,5,20.0,110.0,75.0,5.0,20.0,110.0,75.0,5.0,20.0,110.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"211,212,3,4,219","Left,Left,Right,Right,Right"
openrouter,552,5,Stability too high,55,105,35,20,55.0,105.0,35.0,20.0,55.0,105.0,35.0,20.0,55.0,105.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"97,98,203,204,397","Left,Left,Right,Left,Right"
openrouter,553,13,Wealth too low,90,60,65,0,90.0,60.0,65.0,0.0,90.0,60.0,65.0,0.0,90.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"225,226,247,248,15,16,313,314,315,25,26,304,305","Right,Left,Left,Left,Left,Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,554,9,Stability too high,20,100,55,10,20.0,100.0,55.0,10.0,20.0,100.0,55.0,10.0,20.0,100.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"211,212,79,80,273,274,51,52,205","Left,Left,Right,Left,Right,Left,Left,Right,Right"
openrouter,555,5,Piety too high,105,20,60,45,105.0,20.0,60.0,45.0,105.0,20.0,60.0,45.0,105.0,20.0,60.0,45.0,0.0,0.0,0.0,0.0,0,0,,"141,142,175,176,257","Left,Left,Left,Left,Left"
openrouter,556,8,Stability too high,70,105,25,30,70.0,105.0,25.0,30.0,70.0,105.0,25.0,30.0,70.0,105.0,25.0,30.0,0.0,0.0,0.0,0.0,0,0,,"381,382,81,82,304,305,306,307","Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,557,6,Piety too high,100,75,45,20,100.0,75.0,45.0,20.0,100.0,75.0,45.0,20.0,100.0,75.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"205,206,93,94,271,272","Right,Left,Right,Left,Left,Left"
openrouter,558,5,Power too high,65,50,100,60,65.0,50.0,100.0,60.0,65.0,50.0,100.0,60.0,65.0,50.0,100.0,60.0,0.0,0.0,0.0,0.0,0,0,,"27,28,103,104,395","Left,Right,Right,Left,Left"
openrouter,559,5,Wealth too low,75,30,90,0,75.0,30.0,90.0,0.0,75.0,30.0,90.0,0.0,75.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"249,250,365,366,367","Right,Left,Left,Left,Left"
openrouter,560,8,Wealth too low,60,90,80,-5,60.0,90.0,80.0,-5.0,60.0,90.0,80.0,-5.0,60.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"193,194,31,32,323,324,325,375","Left,Left,Left,Left,Left,Right,Right,Right"
openrouter,561,5,Wealth too low,45,90,75,-5,45.0,90.0,75.0,-5.0,45.0,90.0,75.0,-5.0,45.0,90.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"233,234,239,240,123","Right,Left,Right,Left,Right"
openrouter,562,4,Stability too high,20,115,55,0,20.0,115.0,55.0,0.0,20.0,115.0,55.0,0.0,20.0,115.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"239,240,297,298","Right,Right,Left,Right"
openrouter,563,4,Piety too high,110,15,55,35,110.0,15.0,55.0,35.0,110.0,15.0,55.0,35.0,110.0,15.0,55.0,35.0,0.0,0.0,0.0,0.0,0,0,,"328,329,91,92","Left,Left,Left,Left"
openrouter,564,10,Wealth too low,75,40,95,0,75.0,40.0,95.0,0.0,75.0,40.0,95.0,0.0,75.0,40.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"65,66,197,198,165,166,269,270,41,42","Left,Right,Right,Left,Left,Right,Right,Left,Left,Left"
openrouter,565,6,Wealth too low,60,80,45,0,60.0,80.0,45.0,0.0,60.0,80.0,45.0,0.0,60.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"368,369,261,262,397,398","Right,Left,Right,Left,Right,Left"
openrouter,566,5,Wealth too low,50,75,75,-10,50.0,75.0,75.0,-10.0,50.0,75.0,75.0,-10.0,50.0,75.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"183,184,109,110,31","Right,Left,Right,Left,Right"
openrouter,567,8,Power too high,85,35,100,25,85.0,35.0,100.0,25.0,85.0,35.0,100.0,25.0,85.0,35.0,100.0,25.0,0.0,0.0,0.0,0.0,0,0,,"328,329,115,116,151,152,265,266","Left,Left,Left,Left,Right,Left,Left,Left"
openrouter,568,6,Wealth too low,45,75,40,0,45.0,75.0,40.0,0.0,45.0,75.0,40.0,0.0,45.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"338,339,261,262,157,158","Left,Right,Right,Left,Left,Right"
openrouter,569,8,Wealth too low,45,85,60,0,45.0,85.0,60.0,0.0,45.0,85.0,60.0,0.0,45.0,85.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"207,208,195,196,143,144,85,86","Left,Left,Right,Left,Left,Right,Right,Left"
openrouter,570,2,Stability too high,35,115,50,-5,35.0,115.0,50.0,-5.0,35.0,115.0,50.0,-5.0,35.0,115.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"299,300","Right,Right"
openrouter,571,6,Power too high,95,10,115,30,95.0,10.0,115.0,30.0,95.0,10.0,115.0,30.0,95.0,10.0,115.0,30.0,0.0,0.0,0.0,0.0,0,0,,"395,396,83,84,127,128","Left,Left,Left,Left,Left,Left"
openrouter,572,7,Piety too high,110,60,85,0,110.0,60.0,85.0,0.0,110.0,60.0,85.0,0.0,110.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"73,74,310,311,312,271,272","Left,Left,Left,Left,Right,Left,Left"
openrouter,573,5,Power too high,55,80,100,-5,55.0,80.0,100.0,-5.0,55.0,80.0,100.0,-5.0,55.0,80.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"293,294,316,317,318","Right,Left,Left,Left,Left"
openrouter,574,4,Power too high,65,50,105,-5,65.0,50.0,105.0,-5.0,65.0,50.0,105.0,-5.0,65.0,50.0,105.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"373,374,393,394","Left,Left,Right,Right"
openrouter,575,3,Stability too high,15,115,60,15,15.0,115.0,60.0,15.0,15.0,115.0,60.0,15.0,15.0,115.0,60.0,15.0,0.0,0.0,0.0,0.0,0,0,,"375,376,219","Right,Right,Right"
openrouter,576,6,Piety too high,100,-10,80,55,100.0,-10.0,80.0,55.0,100.0,-10.0,80.0,55.0,100.0,-10.0,80.0,55.0,0.0,0.0,0.0,0.0,0,0,,"275,276,75,76,285,286","Left,Left,Left,Left,Left,Left"
openrouter,577,5,Wealth too low,75,50,55,0,75.0,50.0,55.0,0.0,75.0,50.0,55.0,0.0,75.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"397,398,308,309,7","Right,Left,Left,Left,Right"
openrouter,578,4,Stability too high,35,120,35,25,35.0,120.0,35.0,25.0,35.0,120.0,35.0,25.0,35.0,120.0,35.0,25.0,0.0,0.0,0.0,0.0,0,0,,"289,290,107,108","Right,Left,Right,Right"
openrouter,579,3,Piety too high,110,-5,55,35,110.0,-5.0,55.0,35.0,110.0,-5.0,55.0,35.0,110.0,-5.0,55.0,35.0,0.0,0.0,0.0,0.0,0,0,,"330,331,332","Left,Left,Left"
openrouter,580,10,Piety too high,100,40,95,20,100.0,40.0,95.0,20.0,100.0,40.0,95.0,20.0,100.0,40.0,95.0,20.0,0.0,0.0,0.0,0.0,0,0,,"49,50,101,102,17,18,225,226,379,380","Left,Left,Right,Left,Right,Left,Right,Left,Left,Left"
openrouter,581,6,Piety too high,100,50,25,50,100.0,50.0,25.0,50.0,100.0,50.0,25.0,50.0,100.0,50.0,25.0,50.0,0.0,0.0,0.0,0.0,0,0,,"195,196,155,156,89,90","Right,Left,Left,Left,Left,Left"
openrouter,582,2,Stability too low,75,0,55,55,75.0,0.0,55.0,55.0,75.0,0.0,55.0,55.0,75.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Left,Left"
openrouter,583,3,Wealth too low,45,55,65,0,45.0,55.0,65.0,0.0,45.0,55.0,65.0,0.0,45.0,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"201,202,31","Right,Left,Right"
openrouter,584,6,Wealth too low,75,80,50,-5,75.0,80.0,50.0,-5.0,75.0,80.0,50.0,-5.0,75.0,80.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"201,202,279,280,167,168","Right,Left,Right,Left,Left,Left"
openrouter,585,3,Power too high,55,45,100,5,55.0,45.0,100.0,5.0,55.0,45.0,100.0,5.0,55.0,45.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372","Left,Right,Left"
openrouter,586,2,Stability too high,25,105,50,15,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"297,298","Right,Right"
openrouter,587,3,Wealth too low,35,90,55,0,35.0,90.0,55.0,0.0,35.0,90.0,55.0,0.0,35.0,90.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"139,140,53","Right,Left,Right"
openrouter,588,7,Wealth too low,45,90,55,-20,45.0,90.0,55.0,-20.0,45.0,90.0,55.0,-20.0,45.0,90.0,55.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"81,82,181,182,362,363,364","Right,Right,Left,Left,Left,Left,Right"
openrouter,589,2,Stability too low,75,0,55,55,75.0,0.0,55.0,55.0,75.0,0.0,55.0,55.0,75.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Left,Left"
openrouter,590,6,Wealth too low,55,45,85,0,55.0,45.0,85.0,0.0,55.0,45.0,85.0,0.0,55.0,45.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"95,96,213,214,145,146","Right,Left,Left,Left,Right,Left"
openrouter,591,5,Power too high,60,45,100,25,60.0,45.0,100.0,25.0,60.0,45.0,100.0,25.0,60.0,45.0,100.0,25.0,0.0,0.0,0.0,0.0,0,0,,"289,290,275,276,249","Right,Left,Left,Left,Right"
openrouter,592,15,Wealth too low,75,30,55,0,75.0,30.0,55.0,0.0,75.0,30.0,55.0,0.0,75.0,30.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"81,82,333,334,287,288,69,70,185,186,297,298,55,56,241","Left,Right,Left,Left,Right,Left,Left,Left,Right,Right,Left,Left,Right,Left,Right"
openrouter,593,4,Piety too high,100,15,55,35,100.0,15.0,55.0,35.0,100.0,15.0,55.0,35.0,100.0,15.0,55.0,35.0,0.0,0.0,0.0,0.0,0,0,,"251,252,199,200","Left,Left,Left,Left"
openrouter,594,6,Wealth too low,45,80,70,-5,45.0,80.0,70.0,-5.0,45.0,80.0,70.0,-5.0,45.0,80.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"7,191,192,397,398,379","Right,Left,Right,Right,Left,Right"
openrouter,595,9,Piety too high,100,35,90,5,100.0,35.0,90.0,5.0,100.0,35.0,90.0,5.0,100.0,35.0,90.0,5.0,0.0,0.0,0.0,0.0,0,0,,"73,74,353,354,355,135,136,328,329","Left,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,596,6,Wealth too low,55,50,90,0,55.0,50.0,90.0,0.0,55.0,50.0,90.0,0.0,55.0,50.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"145,146,273,274,107,108","Right,Left,Left,Left,Left,Right"
openrouter,597,9,Wealth too low,15,70,60,0,15.0,70.0,60.0,0.0,15.0,70.0,60.0,0.0,15.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"241,242,213,214,191,192,383,384,207","Right,Left,Left,Left,Right,Left,Right,Right,Left"
openrouter,598,4,Stability too low,90,-15,70,70,90.0,-15.0,70.0,70.0,90.0,-15.0,70.0,70.0,90.0,-15.0,70.0,70.0,0.0,0.0,0.0,0.0,0,0,,"113,114,1,2","Left,Left,Left,Left"
openrouter,599,3,Piety too high,100,10,50,30,100.0,10.0,50.0,30.0,100.0,10.0,50.0,30.0,100.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"133,134,285","Left,Left,Left"
openrouter,600,6,Stability too high,45,120,50,5,45.0,120.0,50.0,5.0,45.0,120.0,50.0,5.0,45.0,120.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"153,154,29,30,71,72","Right,Left,Left,Left,Right,Right"
openrouter,601,4,Power too high,20,90,100,20,20.0,90.0,100.0,20.0,20.0,90.0,100.0,20.0,20.0,90.0,100.0,20.0,0.0,0.0,0.0,0.0,0,0,,"219,220,131,132","Right,Right,Left,Left"
openrouter,602,3,Stability too high,55,100,50,30,55.0,100.0,50.0,30.0,55.0,100.0,50.0,30.0,55.0,100.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"245,246,163","Left,Left,Right"
openrouter,603,4,Piety too high,100,25,65,30,100.0,25.0,65.0,30.0,100.0,25.0,65.0,30.0,100.0,25.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"265,266,233,234","Left,Left,Left,Left"
openrouter,604,5,Wealth too low,95,20,85,0,95.0,20.0,85.0,0.0,95.0,20.0,85.0,0.0,95.0,20.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"121,122,7,139,140","Left,Left,Left,Right,Left"
openrouter,605,4,Wealth too low,60,65,65,0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,60.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"297,298,397,398","Right,Left,Right,Left"
